order_id,customer_id,order_date,sku,units,amount_sgd,status,delivered_at
ORD-01975,CUS-0763,2026-05-24,SKU-PAD-DAY-10,3,38.7,Delayed,
ORD-01976,CUS-0763,2026-04-29,SKU-PAD-NGT-10,3,44.7,In transit,
ORD-01977,CUS-0763,2026-08-01,SKU-WIP-80,3,23.7,Delivered,2026-08-06
ORD-01978,CUS-0763,2026-07-19,SKU-PNT-LGT-14,3,9.9,Delivered,2026-07-25
ORD-01979,CUS-0764,2026-04-21,SKU-DIA-M-38,3,30.9,Delivered,2026-04-27
ORD-01980,CUS-0764,2026-08-12,SKU-PNT-LGT-14,1,19.8,Delivered,2026-08-17
ORD-01981,CUS-0764,2026-02-14,SKU-WIP-80,2,23.7,Delayed,
ORD-01982,CUS-0764,2026-06-30,SKU-DIA-NB-40,3,57.8,Delivered,2026-07-08
ORD-01983,CUS-0764,2026-03-31,SKU-WIP-80,2,23.7,Delivered,2026-04-07
ORD-01984,CUS-0765,2026-06-16,SKU-PNT-LGT-14,2,19.8,In transit,
ORD-01985,CUS-0765,2026-01-05,SKU-PAD-NGT-10,1,29.8,Delivered,2026-01-13
ORD-01986,CUS-0765,2026-07-02,SKU-PNT-LGT-14,2,19.8,Delivered,2026-07-10
ORD-01987,CUS-0766,2026-05-07,SKU-PNT-LGT-14,3,19.8,Delivered,2026-05-12
ORD-01988,CUS-0766,2026-05-13,SKU-DIA-M-38,2,30.9,Delivered,2026-05-18
ORD-01989,CUS-0766,2026-06-24,SKU-PAD-NGT-10,2,44.7,Preparing,
ORD-01990,CUS-0766,2026-02-08,SKU-PAD-DAY-10,1,25.8,Delivered,2026-02-12
ORD-01991,CUS-0767,2026-02-06,SKU-PAD-DAY-10,2,25.8,Returned,
ORD-01992,CUS-0768,2026-03-31,SKU-DIA-NB-40,2,86.7,Delayed,
ORD-01993,CUS-0769,2026-03-12,SKU-PAD-DAY-10,1,38.7,Delayed,
ORD-01994,CUS-0770,2026-03-21,SKU-PAD-DAY-10,2,12.9,Preparing,
ORD-01995,CUS-0770,2026-02-28,SKU-DIA-NB-40,3,57.8,Delivered,2026-03-04
ORD-01996,CUS-0770,2026-04-16,SKU-PAD-DAY-10,2,25.8,Delivered,2026-04-24
ORD-01997,CUS-0770,2026-05-27,SKU-PNT-LGT-14,3,19.8,Delivered,2026-06-01
ORD-01998,CUS-0770,2026-05-01,SKU-PAD-NGT-10,3,44.7,Delivered,2026-05-04
ORD-01999,CUS-0771,2026-01-10,SKU-DIA-M-38,3,92.7,Delivered,2026-01-13
ORD-02000,CUS-0771,2026-04-18,SKU-WIP-80,1,23.7,In transit,
ORD-02001,CUS-0772,2026-08-02,SKU-DIA-NB-40,1,86.7,Delivered,2026-08-04
ORD-02002,CUS-0772,2026-01-24,SKU-DIA-M-38,3,61.8,Delivered,2026-01-31
ORD-02003,CUS-0772,2026-02-11,SKU-DIA-NB-40,3,86.7,Delayed,
ORD-02004,CUS-0772,2026-03-22,SKU-WIP-80,3,7.9,Delivered,2026-03-29
ORD-02005,CUS-0772,2026-07-25,SKU-DIA-NB-40,1,86.7,Delivered,2026-07-31
ORD-02006,CUS-0773,2026-07-21,SKU-PAD-DAY-10,3,12.9,Delivered,2026-07-26
ORD-02007,CUS-0774,2026-07-01,SKU-PAD-DAY-10,1,12.9,In transit,
ORD-02008,CUS-0775,2026-01-20,SKU-WIP-80,1,7.9,Delayed,
ORD-02009,CUS-0776,2026-01-28,SKU-PNT-LGT-14,2,9.9,Delivered,2026-02-05
ORD-02010,CUS-0776,2026-01-31,SKU-PNT-LGT-14,1,9.9,Delivered,2026-02-04
ORD-02011,CUS-0776,2025-12-31,SKU-WIP-80,1,15.8,Delivered,2026-01-08
ORD-02012,CUS-0777,2026-07-02,SKU-WIP-80,2,7.9,In transit,
ORD-02013,CUS-0777,2026-07-12,SKU-DIA-M-38,1,92.7,Preparing,
ORD-02014,CUS-0777,2026-03-15,SKU-PNT-LGT-14,2,19.8,In transit,
ORD-02015,CUS-0777,2026-06-03,SKU-DIA-M-38,3,61.8,Delivered,2026-06-07
ORD-02016,CUS-0778,2026-07-06,SKU-DIA-M-38,2,30.9,Delivered,2026-07-09
ORD-02017,CUS-0779,2026-06-27,SKU-PAD-NGT-10,3,14.9,Delivered,2026-07-01
ORD-02018,CUS-0780,2026-06-08,SKU-PAD-NGT-10,2,44.7,Delivered,2026-06-12
ORD-02019,CUS-0781,2026-04-30,SKU-DIA-NB-40,1,28.9,Delivered,2026-05-07
ORD-02020,CUS-0782,2026-07-17,SKU-DIA-NB-40,3,57.8,Delivered,2026-07-25
ORD-02021,CUS-0782,2026-03-09,SKU-WIP-80,3,23.7,Delivered,2026-03-13
ORD-02022,CUS-0782,2026-03-14,SKU-DIA-NB-40,2,57.8,Delivered,2026-03-18
ORD-02023,CUS-0783,2026-01-17,SKU-PAD-DAY-10,3,25.8,Delivered,2026-01-19
ORD-02024,CUS-0784,2026-06-22,SKU-PNT-LGT-14,3,19.8,Preparing,
ORD-02025,CUS-0784,2026-02-09,SKU-DIA-NB-40,1,86.7,Delivered,2026-02-16
ORD-02026,CUS-0784,2026-01-19,SKU-WIP-80,2,23.7,Delayed,
ORD-02027,CUS-0785,2026-05-09,SKU-PNT-LGT-14,2,29.7,Preparing,
ORD-02028,CUS-0785,2026-08-13,SKU-DIA-M-38,1,61.8,Delayed,
ORD-02029,CUS-0785,2026-08-09,SKU-PNT-LGT-14,2,9.9,Delivered,2026-08-12
ORD-02030,CUS-0785,2026-02-02,SKU-PAD-NGT-10,2,44.7,Delayed,
ORD-02031,CUS-0785,2026-04-16,SKU-PAD-DAY-10,1,12.9,Delivered,2026-04-23
ORD-02032,CUS-0786,2026-04-16,SKU-PNT-LGT-14,2,9.9,Delivered,2026-04-24
ORD-02033,CUS-0786,2026-06-15,SKU-DIA-M-38,2,61.8,Delivered,2026-06-21
ORD-02034,CUS-0786,2026-05-10,SKU-DIA-NB-40,1,28.9,In transit,
ORD-02035,CUS-0786,2026-02-12,SKU-WIP-80,2,15.8,Delivered,2026-02-20
ORD-02036,CUS-0786,2026-07-07,SKU-PAD-NGT-10,2,44.7,Returned,
ORD-02037,CUS-0787,2026-03-15,SKU-DIA-NB-40,2,28.9,Delivered,2026-03-18
ORD-02038,CUS-0788,2026-03-05,SKU-WIP-80,1,23.7,Delayed,
ORD-02039,CUS-0789,2026-04-17,SKU-DIA-NB-40,2,86.7,Delivered,2026-04-20
ORD-02040,CUS-0790,2026-04-29,SKU-DIA-M-38,1,30.9,Delivered,2026-05-03
ORD-02041,CUS-0790,2026-03-12,SKU-DIA-M-38,2,30.9,Delivered,2026-03-18
ORD-02042,CUS-0791,2026-02-10,SKU-DIA-M-38,2,30.9,Delivered,2026-02-13
ORD-02043,CUS-0791,2026-04-21,SKU-DIA-NB-40,1,86.7,Delivered,2026-04-29
ORD-02044,CUS-0791,2025-12-31,SKU-DIA-M-38,2,30.9,Delivered,2026-01-07
ORD-02045,CUS-0791,2026-06-25,SKU-PNT-LGT-14,2,29.7,Delivered,2026-06-30
ORD-02046,CUS-0792,2026-01-30,SKU-PAD-DAY-10,2,12.9,Delivered,2026-02-02
ORD-02047,CUS-0792,2026-01-03,SKU-DIA-NB-40,2,28.9,Delivered,2026-01-07
ORD-02048,CUS-0792,2026-03-07,SKU-PAD-NGT-10,1,44.7,In transit,
ORD-02049,CUS-0793,2026-06-21,SKU-PNT-LGT-14,2,9.9,Delivered,2026-06-27
ORD-02050,CUS-0793,2026-06-25,SKU-DIA-NB-40,3,86.7,Delivered,2026-07-01
ORD-02051,CUS-0793,2026-06-03,SKU-DIA-M-38,3,30.9,Delivered,2026-06-07
ORD-02052,CUS-0793,2026-02-20,SKU-PAD-NGT-10,2,44.7,Delivered,2026-02-26
ORD-02053,CUS-0794,2026-06-07,SKU-WIP-80,1,15.8,Delivered,2026-06-13
ORD-02054,CUS-0795,2026-02-25,SKU-DIA-NB-40,3,57.8,Delivered,2026-03-01
ORD-02055,CUS-0796,2026-04-19,SKU-DIA-NB-40,1,86.7,In transit,
ORD-02056,CUS-0796,2026-05-05,SKU-WIP-80,2,15.8,Preparing,
ORD-02057,CUS-0796,2026-02-04,SKU-PAD-NGT-10,1,14.9,Delivered,2026-02-08
ORD-02058,CUS-0796,2026-05-25,SKU-WIP-80,2,7.9,Delivered,2026-05-31
ORD-02059,CUS-0797,2026-08-17,SKU-PNT-LGT-14,3,19.8,Delivered,2026-08-19
ORD-02060,CUS-0797,2026-07-15,SKU-PAD-NGT-10,1,44.7,In transit,
ORD-02061,CUS-0797,2026-01-23,SKU-DIA-M-38,1,61.8,Delivered,2026-01-27
ORD-02062,CUS-0797,2026-01-17,SKU-DIA-NB-40,1,28.9,In transit,
ORD-02063,CUS-0798,2026-06-30,SKU-DIA-NB-40,3,86.7,Preparing,
ORD-02064,CUS-0799,2026-05-12,SKU-DIA-M-38,2,30.9,Preparing,
